appid,0,1,2,3,4,5,6,7
503820,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0
504210,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504230,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
504490,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0
505210,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0
507380,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0
507390,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
507400,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
508170,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
508180,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
508190,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
508200,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
508290,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0
508540,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
508900,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
509110,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0
509220,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
509600,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
510840,0.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0
512250,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0
512300,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
512640,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0
512790,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513510,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
513570,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
513590,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0
513610,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
513620,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
513780,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0
514470,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
514480,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
514490,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
514660,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0
514900,0.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0
515470,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0
515690,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0
515910,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
517000,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
518580,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518790,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
518800,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0
519860,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520520,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
521130,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
521230,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0
521500,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
522210,0.0,0.0,0.0,2.0,5.0,5.0,0.0,0.0
522570,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0
523150,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
523780,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
524220,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524850,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
526540,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
526740,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
526880,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
527450,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
527750,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
527760,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0
527770,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0
527790,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0
528510,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0
528660,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0
529240,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
529590,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
529760,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0
530330,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
530620,0.0,0.0,2.0,2.0,5.0,0.0,0.0,0.0
531640,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532210,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0
533300,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0
533330,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
533820,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
535230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
535520,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
535760,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0
535930,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536410,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
537340,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
537800,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0
538590,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0
539440,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0
539450,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0
539720,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
540020,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0
540900,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
541370,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0
542340,0.0,0.0,0.0,3.0,5.0,5.0,0.0,0.0
542350,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
542690,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
542710,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
542730,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
542740,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
543460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
544140,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
544750,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545410,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0
545690,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
545700,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0
546340,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
546400,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0
546930,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
546980,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0
546990,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0
547960,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0
548430,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550080,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
550670,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
550900,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0
551110,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
552440,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552520,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
552570,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
553340,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
553640,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
554310,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
554620,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
555220,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
555570,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
555710,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
556160,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0
556280,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
556870,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
557580,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
557600,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557680,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0
558990,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
559610,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
562220,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0
562240,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0
562270,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0
562360,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0
562730,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
563120,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
563560,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
566190,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
566670,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
567280,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
567290,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
567580,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
567680,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
568220,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
569480,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
569610,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
570940,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
571310,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
571740,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
573040,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
574820,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
575490,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0
575510,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0
575550,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0
575640,0.0,0.0,3.0,0.0,2.0,3.0,0.0,0.0
575700,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
575780,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
575830,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
575840,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
575860,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
576030,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
576470,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0
577740,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
577800,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
578080,1.0,2.0,5.0,0.0,2.0,0.0,2.0,0.0
578850,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
580170,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
581030,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0
581100,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
581820,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
582010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582160,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
582270,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
582620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
583490,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
583760,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
583950,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
584400,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
584980,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
585550,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0
585830,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
585860,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
586060,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
586130,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
586380,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0
586960,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0
586970,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
587430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
587810,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0
588650,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588730,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
588970,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0
589360,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
589590,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
590380,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
591420,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0
594650,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0
595440,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
595460,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
595520,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
596590,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
596870,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
597220,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597230,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
599140,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
601430,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
602520,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
602890,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
602930,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
603030,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
603060,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
603150,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
603190,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
603260,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
604450,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
605610,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
606330,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
609490,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
610080,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
610360,0.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0
610670,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
610810,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
610840,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
611500,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
611670,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611980,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0
612880,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
613100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
614460,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
614950,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
615610,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0
617710,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0
617830,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618510,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0
618720,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
619400,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0
619700,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
620980,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
622650,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
622920,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
623550,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
626690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
627690,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
628760,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0
629730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
629910,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632360,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
634230,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
635260,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
635730,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0
635880,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0
636150,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0
637650,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
637850,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
638070,0.0,2.0,0.0,2.0,5.0,2.0,0.0,0.0
638970,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639790,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
641990,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
643270,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
644080,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644560,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
644570,0.0,0.0,5.0,0.0,3.0,5.0,0.0,0.0
645090,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
646570,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
646910,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
648390,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
648800,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0
652980,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
653530,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
654900,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
657200,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0
658560,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
658850,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0
663390,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
665180,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0
666140,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
667720,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
667870,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
668630,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
671440,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
671510,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
673950,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
674940,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
675260,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
678950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
680320,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
683830,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
684410,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
685680,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
686190,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
686200,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
689090,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
696370,0.0,2.0,0.0,3.0,5.0,0.0,0.0,0.0
698780,0.0,0.0,5.0,5.0,2.0,0.0,5.0,5.0
700330,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
703700,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
707680,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
711990,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0
712050,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0
712840,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0
716490,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
726990,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0
729040,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
731490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
732430,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
736260,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
738060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
738520,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
739000,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
742120,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744190,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
745850,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
746920,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
751780,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
755790,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0
760060,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
765870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
766370,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0
769920,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
774461,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
786520,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
788130,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
799070,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
809960,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
810670,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
813700,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
813820,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
814380,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
815370,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
823130,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
828070,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
836480,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
841370,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
845070,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0
848350,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
860910,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
860950,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
863550,2.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0
865090,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
871720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
878750,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0
880940,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
883710,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
884660,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
889480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
893180,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
899970,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
911400,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
927270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
927890,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0
939960,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
963690,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0
967250,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0
973760,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
998930,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1004240,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0
1008710,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
